go_id	Evidence	gene_id
GO:0043129	ISO	ctsh
GO:0097208	ISO	ctsh
GO:0097486	ISO	ctsh
GO:0031638	ISO	ctsh
GO:0019882	ISO	ctsh
GO:0001913	ISO	ctsh
GO:0004197	ISO	ctsh
GO:0097067	ISO	ctsh
GO:0004175	ISO	ctsh
GO:0004197	ISO	ctsh
GO:0004252	ISO	ctsh
GO:0008656	ISO	ctsh
GO:0016505	ISO	ctsh
GO:0030108	ISO	ctsh
GO:0070324	ISO	ctsh
GO:0001913	ISO	ctsh
GO:0002764	ISO	ctsh
GO:0006919	ISO	ctsh
GO:0008284	ISO	ctsh
GO:0010634	ISO	ctsh
GO:0010813	ISO	ctsh
GO:0010815	ISO	ctsh
GO:0010952	ISO	ctsh
GO:0010952	ISO	ctsh
GO:0031638	ISO	ctsh
GO:0031648	ISO	ctsh
GO:0032526	ISO	ctsh
GO:0033619	ISO	ctsh
GO:0043066	ISO	ctsh
GO:0045766	ISO	ctsh
GO:0060448	ISO	ctsh
GO:0060448	ISO	ctsh
GO:2001235	ISO	ctsh
GO:0015267	ISO	panx1
GO:0006812	ISO	panx1
GO:0050716	ISO	panx1
GO:0016020	ISO	panx1
GO:0016020	ISO	panx1
GO:0016021	ISO	panx1
GO:0005886	ISO	panx1
GO:0005783	ISO	panx1
GO:0005783	ISO	panx1
GO:0005789	ISO	panx1
GO:0006811	ISO	panx1
GO:0005886	ISO	panx1
GO:0006816	ISO	panx1
GO:0006816	ISO	panx1
GO:0002020	ISO	panx1
GO:0003779	ISO	panx1
GO:0005198	ISO	panx1
GO:0005243	ISO	panx1
GO:0044325	ISO	panx1
GO:0044877	ISO	panx1
GO:0051015	ISO	panx1
GO:0097110	ISO	panx1
GO:0002931	ISO	panx1
GO:0007267	ISO	panx1
GO:0033198	ISO	panx1
GO:0050715	ISO	panx1
GO:0050717	ISO	panx1
GO:0050718	ISO	panx1
GO:0055085	ISO	panx1
GO:0005921	ISO	panx1
GO:0030054	ISO	panx1
GO:0032991	ISO	panx1
GO:0005262	ISO	panx1
GO:0005262	ISO	panx1
GO:0070588	ISO	panx1
GO:0005886	ISO	panx1
GO:0005886	ISO	panx1
GO:0005102	ISO	panx1
GO:0005198	ISO	panx1
GO:0007267	ISO	panx1
GO:0032059	ISO	panx1
GO:0050718	ISO	panx1
GO:0022840	ISO	panx1
GO:0006812	ISO	panx1
GO:0022829	ISO	panx1
GO:0006812	ISO	panx1
GO:0007005	ISO	tmem11
GO:0031305	ISO	tmem11
GO:0016020	ISO	tmem11
GO:0016021	ISO	tmem11
GO:0005739	ISO	tmem11
GO:0005743	ISO	tmem11
GO:0005739	ISO	tmem11
GO:0005515	ISO	tmem11
GO:0031305	ISO	tmem11
GO:0005887	ISO	tmem11
GO:0007005	ISO	tmem11
GO:0003674	ISO	tmem11
GO:0031305	ISO	tmem11
GO:0007005	ISO	tmem11
GO:0007007	ISO	tmem11
GO:0003676	ISO	LOC107374908
GO:0006355	ISO	LOC107374908
GO:0005634	ISO	LOC107374908
GO:0046872	ISO	LOC107374908
GO:0003677	ISO	LOC107374908
GO:0003676	ISO	rexo1
GO:0005634	ISO	rexo1
GO:0005654	ISO	rexo1
GO:0016787	ISO	rexo1
GO:0090305	ISO	rexo1
GO:0016604	ISO	rexo1
GO:0004527	ISO	rexo1
GO:0004518	ISO	rexo1
GO:0005634	ISO	rexo1
GO:0004527	ISO	rexo1
GO:0005515	ISO	wdr78
GO:0003341	ISO	wdr78
GO:0007018	ISO	wdr78
GO:0045503	ISO	wdr78
GO:0045504	ISO	wdr78
GO:0002244	ISO	wdr78
GO:0005858	ISO	wdr78
GO:0005524	ISO	LOC107377445
GO:0006468	ISO	LOC107377445
GO:0004672	ISO	LOC107377445
GO:0000166	ISO	LOC107377445
GO:0004674	ISO	LOC107377445
GO:0016301	ISO	LOC107377445
GO:0016740	ISO	LOC107377445
GO:0016310	ISO	LOC107377445
GO:0005737	ISO	LOC107377445
GO:0004674	ISO	LOC107377445
GO:0007346	ISO	LOC107377445
GO:0023014	ISO	LOC107377445
GO:0031098	ISO	LOC107377445
GO:0032147	ISO	LOC107377445
GO:0006486	ISO	st3gal2
GO:0008373	ISO	st3gal2
GO:0016020	ISO	st3gal2
GO:0016021	ISO	st3gal2
GO:0016740	ISO	st3gal2
GO:0003836	ISO	st3gal2
GO:0016757	ISO	st3gal2
GO:0097503	ISO	st3gal2
GO:0005794	ISO	st3gal2
GO:0005576	ISO	st3gal2
GO:0032580	ISO	st3gal2
GO:0000139	ISO	st3gal2
GO:0006486	ISO	st3gal2
GO:0016266	ISO	st3gal2
GO:0018146	ISO	st3gal2
GO:0009312	ISO	st3gal2
GO:0009247	ISO	st3gal2
GO:0003836	ISO	st3gal2
GO:0003836	ISO	st3gal2
GO:0047288	ISO	st3gal2
GO:0009101	ISO	st3gal2
GO:0030259	ISO	st3gal2
GO:0097503	ISO	st3gal2
GO:1990743	ISO	st3gal2
GO:0005515	ISO	klhl31
GO:0001933	ISO	klhl31
GO:0005634	ISO	klhl31
GO:0005737	ISO	klhl31
GO:0001933	ISO	klhl31
GO:0046329	ISO	klhl31
GO:0005739	ISO	pet117
GO:0005739	ISO	pet117
GO:0005739	ISO	pet117
GO:0033617	ISO	pet117
GO:0003735	ISO	rpl27a
GO:0006412	ISO	rpl27a
GO:0005840	ISO	rpl27a
GO:0015934	ISO	rpl27a
GO:0003723	ISO	rpl27a
GO:0016020	ISO	rpl27a
GO:0006412	ISO	rpl27a
GO:0005783	ISO	rpl27a
GO:0005829	ISO	rpl27a
GO:0005515	ISO	rpl27a
GO:0003735	ISO	rpl27a
GO:0022625	ISO	rpl27a
GO:0003735	ISO	rpl27a
GO:0005829	ISO	rpl27a
GO:0019083	ISO	rpl27a
GO:0006413	ISO	rpl27a
GO:0003723	ISO	rpl27a
GO:0006412	ISO	rpl27a
GO:0000184	ISO	rpl27a
GO:0003735	ISO	rpl27a
GO:0006614	ISO	rpl27a
GO:0022625	ISO	rpl27a
GO:0022625	ISO	rpl27a
GO:0007186	ISO	LOC107373241
GO:0016021	ISO	LOC107373241
GO:0004930	ISO	LOC107373241
GO:0004994	ISO	LOC107373241
GO:0016020	ISO	LOC107373241
GO:0005886	ISO	LOC107373241
GO:0005886	ISO	LOC107373241
GO:0007165	ISO	LOC107373241
GO:0005886	ISO	LOC107373241
GO:0005887	ISO	LOC107373241
GO:0043005	ISO	LOC107373241
GO:0007186	ISO	LOC107373241
GO:0004930	ISO	LOC107373241
GO:0005887	ISO	LOC107373241
GO:0008285	ISO	LOC107373241
GO:0032467	ISO	LOC107373241
GO:0007218	ISO	LOC107373241
GO:0042277	ISO	LOC107373241
GO:0007187	ISO	LOC107373241
GO:0071385	ISO	LOC107373241
GO:0004994	ISO	LOC107373241
GO:0004994	ISO	LOC107373241
GO:0042923	ISO	LOC107373241
GO:0038170	ISO	LOC107373241
GO:0042593	ISO	LOC107373241
GO:0050796	ISO	LOC107373241
GO:0050796	ISO	LOC107373241
GO:0003677	ISO	hoxb3
GO:0006355	ISO	hoxb3
GO:0003700	ISO	hoxb3
GO:0043565	ISO	hoxb3
GO:0005634	ISO	hoxb3
GO:0005654	ISO	hoxb3
GO:0007275	ISO	hoxb3
GO:0005634	ISO	hoxb3
GO:0003700	ISO	hoxb3
GO:0000978	ISO	hoxb3
GO:0045944	ISO	hoxb3
GO:0000981	ISO	hoxb3
GO:0000981	ISO	hoxb3
GO:0000790	ISO	hoxb3
GO:0000978	ISO	hoxb3
GO:0009952	ISO	hoxb3
GO:0001228	ISO	hoxb3
GO:0045944	ISO	hoxb3
GO:0001525	ISO	hoxb3
GO:0048704	ISO	hoxb3
GO:0000978	ISO	hoxb3
GO:0000122	ISO	hoxb3
GO:0002244	ISO	hoxb3
GO:0009952	ISO	hoxb3
GO:0021546	ISO	hoxb3
GO:0021615	ISO	hoxb3
GO:0030878	ISO	hoxb3
GO:0048704	ISO	hoxb3
GO:0050767	ISO	hoxb3
GO:0051216	ISO	hoxb3
GO:0060216	ISO	hoxb3
GO:0060324	ISO	hoxb3
GO:0006355	ISO	LOC107378365
GO:0003700	ISO	LOC107378365
GO:0043565	ISO	LOC107378365
GO:0005634	ISO	LOC107378365
GO:0005634	ISO	LOC107378365
GO:0003677	ISO	LOC107378365
GO:0005515	ISO	LOC107378365
GO:0007049	ISO	LOC107378365
GO:0097094	ISO	LOC107378365
GO:0006357	ISO	LOC107378365
GO:0000981	ISO	LOC107378365
GO:0000981	ISO	LOC107378365
GO:0000790	ISO	LOC107378365
GO:0008022	ISO	LOC107378365
GO:0045892	ISO	LOC107378365
GO:0007095	ISO	LOC107378365
GO:0006508	ISO	tinagl1
GO:0008234	ISO	tinagl1
GO:0005615	ISO	tinagl1
GO:0005515	ISO	tinagl1
GO:0005576	ISO	tinagl1
GO:0005576	ISO	tinagl1
GO:0005615	ISO	tinagl1
GO:0005764	ISO	tinagl1
GO:0070062	ISO	tinagl1
GO:0062023	ISO	tinagl1
GO:0016197	ISO	tinagl1
GO:0005201	ISO	tinagl1
GO:0005201	ISO	tinagl1
GO:0043236	ISO	tinagl1
GO:0005737	ISO	tinagl1
GO:0003677	ISO	smarcc2
GO:0005515	ISO	smarcc2
GO:0016514	ISO	smarcc2
GO:0071565	ISO	smarcc2
GO:0071564	ISO	smarcc2
GO:0005634	ISO	smarcc2
GO:0005654	ISO	smarcc2
GO:0006325	ISO	smarcc2
GO:0000790	ISO	smarcc2
GO:0005515	ISO	smarcc2
GO:0045893	ISO	smarcc2
GO:0007399	ISO	smarcc2
GO:0042393	ISO	smarcc2
GO:0043044	ISO	smarcc2
GO:0005654	ISO	smarcc2
GO:0045893	ISO	smarcc2
GO:0032991	ISO	smarcc2
GO:0003713	ISO	smarcc2
GO:0045892	ISO	smarcc2
GO:0000978	ISO	smarcc2
GO:0006337	ISO	smarcc2
GO:0006338	ISO	smarcc2
GO:0006357	ISO	smarcc2
GO:0016514	ISO	smarcc2
GO:0016514	ISO	smarcc2
GO:0071564	ISO	smarcc2
GO:0071565	ISO	smarcc2
GO:0071565	ISO	smarcc2
GO:0031492	ISO	smarcc2
GO:0043044	ISO	smarcc2
GO:0071564	ISO	smarcc2
GO:0003682	ISO	smarcc2
GO:0000122	ISO	smarcc2
GO:0021882	ISO	smarcc2
GO:0045892	ISO	smarcc2
GO:0005975	ISO	hyal2
GO:0003824	ISO	hyal2
GO:0004415	ISO	hyal2
GO:0045944	ISO	hyal2
GO:0005737	ISO	hyal2
GO:0016020	ISO	hyal2
GO:0005783	ISO	hyal2
GO:0016787	ISO	hyal2
GO:0005886	ISO	hyal2
GO:0005515	ISO	hyal2
GO:0008152	ISO	hyal2
GO:0016798	ISO	hyal2
GO:0004415	ISO	hyal2
GO:0048471	ISO	hyal2
GO:0031410	ISO	hyal2
GO:0000139	ISO	hyal2
GO:0045121	ISO	hyal2
GO:0001822	ISO	hyal2
GO:0051216	ISO	hyal2
GO:0009986	ISO	hyal2
GO:0005764	ISO	hyal2
GO:0005886	ISO	hyal2
GO:0031225	ISO	hyal2
GO:0009615	ISO	hyal2
GO:0050729	ISO	hyal2
GO:2000778	ISO	hyal2
GO:0071347	ISO	hyal2
GO:0071356	ISO	hyal2
GO:0016324	ISO	hyal2
GO:0009986	ISO	hyal2
GO:0005829	ISO	hyal2
GO:2000484	ISO	hyal2
GO:0030308	ISO	hyal2
GO:0046718	ISO	hyal2
GO:0030971	ISO	hyal2
GO:0090575	ISO	hyal2
GO:0005540	ISO	hyal2
GO:0019899	ISO	hyal2
GO:0010764	ISO	hyal2
GO:0044344	ISO	hyal2
GO:0051898	ISO	hyal2
GO:0071560	ISO	hyal2
GO:0001618	ISO	hyal2
GO:0046658	ISO	hyal2
GO:0043407	ISO	hyal2
GO:0033906	ISO	hyal2
GO:0030214	ISO	hyal2
GO:0046677	ISO	hyal2
GO:0071493	ISO	hyal2
GO:0030214	ISO	hyal2
GO:0042307	ISO	hyal2
GO:0030139	ISO	hyal2
GO:2001238	ISO	hyal2
GO:0000302	ISO	hyal2
GO:0006027	ISO	hyal2
GO:0061099	ISO	hyal2
GO:0050431	ISO	hyal2
GO:0031362	ISO	hyal2
GO:0042117	ISO	hyal2
GO:0005902	ISO	hyal2
GO:0035810	ISO	hyal2
GO:0001618	ISO	hyal2
GO:0003713	ISO	hyal2
GO:0004415	ISO	hyal2
GO:0019899	ISO	hyal2
GO:0030294	ISO	hyal2
GO:0050431	ISO	hyal2
GO:0002244	ISO	hyal2
GO:0009615	ISO	hyal2
GO:0010259	ISO	hyal2
GO:0019064	ISO	hyal2
GO:0019087	ISO	hyal2
GO:0019087	ISO	hyal2
GO:0042307	ISO	hyal2
GO:0045944	ISO	hyal2
GO:0048705	ISO	hyal2
GO:0051607	ISO	hyal2
GO:0060586	ISO	hyal2
GO:0070295	ISO	hyal2
GO:0071560	ISO	hyal2
GO:2001238	ISO	hyal2
GO:0009986	ISO	hyal2
GO:0031362	ISO	hyal2
GO:0045121	ISO	hyal2
GO:0046658	ISO	hyal2
GO:0090575	ISO	hyal2
GO:0015631	ISO	LOC107377230
GO:0008017	ISO	LOC107377230
GO:0001578	ISO	LOC107377230
GO:0021954	ISO	LOC107377230
GO:0005737	ISO	LOC107377230
GO:0043025	ISO	LOC107377230
GO:0005737	ISO	LOC107377230
GO:0005856	ISO	LOC107377230
GO:0042995	ISO	LOC107377230
GO:0005515	ISO	LOC107377230
GO:0005874	ISO	LOC107377230
GO:0030425	ISO	LOC107377230
GO:0030425	ISO	LOC107377230
GO:0005516	ISO	LOC107377230
GO:0000226	ISO	LOC107377230
GO:0043005	ISO	LOC107377230
GO:0008017	ISO	LOC107377230
GO:0031175	ISO	LOC107377230
GO:0008017	ISO	LOC107377230
GO:0000226	ISO	LOC107377230
GO:0043005	ISO	LOC107377230
GO:0005875	ISO	LOC107377230
GO:0002162	ISO	LOC107377230
GO:0048156	ISO	LOC107377230
GO:0005198	ISO	LOC107377230
GO:0005829	ISO	LOC107377230
GO:0043194	ISO	LOC107377230
GO:0031175	ISO	LOC107377230
GO:0021954	ISO	LOC107377230
GO:1903827	ISO	LOC107377230
GO:0044294	ISO	LOC107377230
GO:0031113	ISO	LOC107377230
GO:0016358	ISO	LOC107377230
GO:0030517	ISO	LOC107377230
GO:0031115	ISO	LOC107377230
GO:0048813	ISO	LOC107377230
GO:1901953	ISO	LOC107377230
GO:1902513	ISO	LOC107377230
GO:1903744	ISO	LOC107377230
GO:1904527	ISO	LOC107377230
GO:2000575	ISO	LOC107377230
GO:0032839	ISO	LOC107377230
GO:0043198	ISO	LOC107377230
GO:0043203	ISO	LOC107377230
GO:0044307	ISO	LOC107377230
GO:0097441	ISO	LOC107377230
GO:0150001	ISO	LOC107377230
GO:0150002	ISO	LOC107377230
GO:0150014	ISO	LOC107377230
GO:1902737	ISO	LOC107377230
GO:1990635	ISO	LOC107377230
GO:1990769	ISO	LOC107377230
GO:0000226	ISO	LOC107377230
GO:0007409	ISO	LOC107377230
GO:0016358	ISO	LOC107377230
GO:0030010	ISO	LOC107377230
GO:0030517	ISO	LOC107377230
GO:0071310	ISO	LOC107377230
GO:1903827	ISO	LOC107377230
GO:0014069	ISO	LOC107377230
GO:0034399	ISO	LOC107377230
GO:0043005	ISO	LOC107377230
GO:0043025	ISO	LOC107377230
GO:0043198	ISO	LOC107377230
GO:0043203	ISO	LOC107377230
GO:0044297	ISO	LOC107377230
GO:0097442	ISO	LOC107377230
GO:1990769	ISO	LOC107377230
GO:0007229	ISO	fermt3
GO:0016020	ISO	fermt3
GO:0007155	ISO	fermt3
GO:0042995	ISO	fermt3
GO:0030054	ISO	fermt3
GO:0007229	ISO	fermt3
GO:0005576	ISO	fermt3
GO:0070062	ISO	fermt3
GO:0002102	ISO	fermt3
GO:0002102	ISO	fermt3
GO:0030335	ISO	fermt3
GO:0070527	ISO	fermt3
GO:0070527	ISO	fermt3
GO:0002576	ISO	fermt3
GO:0005178	ISO	fermt3
GO:0031093	ISO	fermt3
GO:0033622	ISO	fermt3
GO:0033622	ISO	fermt3
GO:0034446	ISO	fermt3
GO:0033632	ISO	fermt3
GO:0007159	ISO	fermt3
GO:0005178	ISO	fermt3
GO:0007159	ISO	fermt3
GO:0033622	ISO	fermt3
GO:0033632	ISO	fermt3
GO:0070527	ISO	fermt3
GO:0016020	ISO	LOC107392963
GO:0016021	ISO	LOC107392963
GO:0007155	ISO	LOC107392963
GO:0005886	ISO	LOC107392963
GO:0042995	ISO	LOC107392963
GO:0030054	ISO	LOC107392963
GO:0045202	ISO	LOC107392963
GO:0042734	ISO	LOC107392963
GO:0042734	ISO	LOC107392963
GO:0032228	ISO	LOC107392963
GO:0032225	ISO	LOC107392963
GO:2000821	ISO	LOC107392963
GO:0005524	ISO	araf
GO:0007165	ISO	araf
GO:0006468	ISO	araf
GO:0035556	ISO	araf
GO:0004672	ISO	araf
GO:0046872	ISO	araf
GO:0000166	ISO	araf
GO:0004674	ISO	araf
GO:0004674	ISO	araf
GO:0016301	ISO	araf
GO:0016740	ISO	araf
GO:0016310	ISO	araf
GO:0043066	ISO	araf
GO:0005515	ISO	araf
GO:0005829	ISO	araf
GO:0005739	ISO	araf
GO:0004674	ISO	araf
GO:0005829	ISO	araf
GO:0005575	ISO	araf
GO:0033138	ISO	araf
GO:0000165	ISO	araf
GO:0006464	ISO	araf
GO:0004672	ISO	araf
GO:0032434	ISO	araf
GO:0032006	ISO	araf
GO:0000165	ISO	araf
GO:0000186	ISO	araf
GO:0004709	ISO	araf
GO:0005739	ISO	araf
GO:0005829	ISO	araf
GO:0006368	ISO	ell2
GO:0008023	ISO	ell2
GO:0005634	ISO	ell2
GO:0005654	ISO	ell2
GO:0005515	ISO	ell2
GO:0005654	ISO	ell2
GO:0006368	ISO	ell2
GO:0042795	ISO	ell2
GO:0042795	ISO	ell2
GO:0008023	ISO	ell2
GO:0008023	ISO	ell2
GO:0003676	ISO	LOC107382446
GO:0005634	ISO	LOC107382446
GO:0046872	ISO	LOC107382446
GO:0003677	ISO	LOC107382446
GO:0005515	ISO	LOC107382446
GO:0016020	ISO	LOC107386382
GO:0016021	ISO	LOC107386382
GO:0007155	ISO	LOC107386382
GO:0005886	ISO	LOC107386382
GO:0005515	ISO	LOC107386382
GO:0040008	ISO	LOC107386382
GO:0035255	ISO	LOC107386382
GO:0005911	ISO	LOC107386382
GO:0007156	ISO	LOC107386382
GO:0035255	ISO	LOC107386382
GO:0045185	ISO	LOC107386382
GO:0048167	ISO	LOC107386382
GO:0061885	ISO	LOC107386382
GO:1900273	ISO	LOC107386382
GO:0014069	ISO	LOC107386382
GO:0060076	ISO	LOC107386382
GO:0016020	ISO	LOC107396038
GO:0005509	ISO	LOC107396038
GO:0007156	ISO	LOC107396038
GO:0016021	ISO	LOC107396038
GO:0005783	ISO	LOC107396038
GO:0005789	ISO	LOC107396038
GO:0007155	ISO	LOC107396038
GO:0005794	ISO	LOC107396038
GO:0005886	ISO	LOC107396038
GO:0042995	ISO	LOC107396038
GO:0030054	ISO	LOC107396038
GO:0000139	ISO	LOC107396038
GO:0045202	ISO	LOC107396038
GO:0030425	ISO	LOC107396038
GO:0009986	ISO	LOC107396038
GO:0045211	ISO	LOC107396038
GO:0051965	ISO	LOC107396038
GO:0098794	ISO	LOC107396038
GO:0050806	ISO	LOC107396038
GO:0050806	ISO	LOC107396038
GO:0051965	ISO	LOC107396038
GO:0009986	ISO	LOC107396038
GO:0014069	ISO	LOC107396038
GO:0045211	ISO	LOC107396038
GO:0098978	ISO	LOC107396038
GO:0099061	ISO	LOC107396038
GO:0005634	ISO	ddb1
GO:0005515	ISO	ddb1
GO:0006281	ISO	ddb1
GO:0003676	ISO	ddb1
GO:0005634	ISO	ddb1
GO:0005737	ISO	ddb1
GO:0005737	ISO	ddb1
GO:0005654	ISO	ddb1
GO:0016567	ISO	ddb1
GO:0016567	ISO	ddb1
GO:0016567	ISO	ddb1
GO:0003677	ISO	ddb1
GO:0005615	ISO	ddb1
GO:0005515	ISO	ddb1
GO:0006974	ISO	ddb1
GO:0006974	ISO	ddb1
GO:0048511	ISO	ddb1
GO:0006511	ISO	ddb1
GO:0006511	ISO	ddb1
GO:0005634	ISO	ddb1
GO:0005654	ISO	ddb1
GO:0070062	ISO	ddb1
GO:0043161	ISO	ddb1
GO:0043687	ISO	ddb1
GO:0032991	ISO	ddb1
GO:0000784	ISO	ddb1
GO:0016032	ISO	ddb1
GO:0003677	ISO	ddb1
GO:0030674	ISO	ddb1
GO:0043161	ISO	ddb1
GO:0045070	ISO	ddb1
GO:0044877	ISO	ddb1
GO:0010498	ISO	ddb1
GO:1901990	ISO	ddb1
GO:0003684	ISO	ddb1
GO:0006281	ISO	ddb1
GO:0006283	ISO	ddb1
GO:0003684	ISO	ddb1
GO:0097602	ISO	ddb1
GO:0006289	ISO	ddb1
GO:0045732	ISO	ddb1
GO:0042769	ISO	ddb1
GO:0035518	ISO	ddb1
GO:0046726	ISO	ddb1
GO:0006293	ISO	ddb1
GO:0006295	ISO	ddb1
GO:0006296	ISO	ddb1
GO:0033683	ISO	ddb1
GO:0070911	ISO	ddb1
GO:0000715	ISO	ddb1
GO:0000717	ISO	ddb1
GO:0006294	ISO	ddb1
GO:0045722	ISO	ddb1
GO:0006289	ISO	ddb1
GO:0080008	ISO	ddb1
GO:0080008	ISO	ddb1
GO:0031461	ISO	ddb1
GO:0031464	ISO	ddb1
GO:0031465	ISO	ddb1
GO:0070914	ISO	ddb1
GO:0071987	ISO	ddb1
GO:0006511	ISO	ddb1
GO:0016055	ISO	ddb1
GO:0042752	ISO	ddb1
GO:0043066	ISO	ddb1
GO:0045722	ISO	ddb1
GO:0051702	ISO	ddb1
GO:1902188	ISO	ddb1
GO:0003677	ISO	LOC107378442
GO:0006355	ISO	LOC107378442
GO:0005634	ISO	LOC107378442
GO:0007165	ISO	LOC107378442
GO:0003700	ISO	LOC107378442
GO:0060397	ISO	LOC107378442
GO:0005634	ISO	LOC107378442
GO:0005737	ISO	LOC107378442
GO:0005737	ISO	LOC107378442
GO:0005515	ISO	LOC107378442
GO:0005634	ISO	LOC107378442
GO:0005829	ISO	LOC107378442
GO:0000978	ISO	LOC107378442
GO:0045944	ISO	LOC107378442
GO:0000981	ISO	LOC107378442
GO:0000981	ISO	LOC107378442
GO:0000790	ISO	LOC107378442
GO:0045944	ISO	LOC107378442
GO:0005654	ISO	LOC107378442
GO:0005829	ISO	LOC107378442
GO:0006952	ISO	LOC107378442
GO:0003682	ISO	LOC107378442
GO:0001228	ISO	LOC107378442
GO:0019221	ISO	LOC107378442
GO:0042127	ISO	LOC107378442
GO:0003700	ISO	LOC107378442
GO:0019221	ISO	LOC107378442
GO:0006357	ISO	LOC107378442
GO:0007259	ISO	LOC107378442
GO:0032355	ISO	LOC107378442
GO:0032870	ISO	LOC107378442
GO:0038111	ISO	LOC107378442
GO:0071363	ISO	LOC107378442
GO:0046983	ISO	LOC107378442
GO:0071364	ISO	LOC107378442
GO:0060397	ISO	LOC107378442
GO:0060397	ISO	LOC107378442
GO:0045648	ISO	LOC107378442
GO:0040014	ISO	LOC107378442
GO:0038110	ISO	LOC107378442
GO:0043434	ISO	LOC107378442
GO:0019530	ISO	LOC107378442
GO:0035723	ISO	LOC107378442
GO:0038113	ISO	LOC107378442
GO:0007259	ISO	LOC107378442
GO:0060397	ISO	LOC107378442
GO:0000978	ISO	LOC107378442
GO:0001228	ISO	LOC107378442
GO:0035259	ISO	LOC107378442
GO:0046983	ISO	LOC107378442
GO:0001553	ISO	LOC107378442
GO:0001779	ISO	LOC107378442
GO:0006357	ISO	LOC107378442
GO:0007259	ISO	LOC107378442
GO:0007548	ISO	LOC107378442
GO:0007565	ISO	LOC107378442
GO:0007595	ISO	LOC107378442
GO:0008284	ISO	LOC107378442
GO:0019218	ISO	LOC107378442
GO:0019221	ISO	LOC107378442
GO:0019530	ISO	LOC107378442
GO:0019915	ISO	LOC107378442
GO:0030155	ISO	LOC107378442
GO:0030856	ISO	LOC107378442
GO:0032819	ISO	LOC107378442
GO:0032825	ISO	LOC107378442
GO:0033077	ISO	LOC107378442
GO:0040014	ISO	LOC107378442
GO:0040018	ISO	LOC107378442
GO:0042104	ISO	LOC107378442
GO:0042448	ISO	LOC107378442
GO:0043029	ISO	LOC107378442
GO:0043066	ISO	LOC107378442
GO:0045086	ISO	LOC107378442
GO:0045579	ISO	LOC107378442
GO:0045588	ISO	LOC107378442
GO:0045621	ISO	LOC107378442
GO:0045647	ISO	LOC107378442
GO:0045931	ISO	LOC107378442
GO:0045944	ISO	LOC107378442
GO:0045954	ISO	LOC107378442
GO:0046543	ISO	LOC107378442
GO:0046544	ISO	LOC107378442
GO:0048541	ISO	LOC107378442
GO:0050729	ISO	LOC107378442
GO:0070669	ISO	LOC107378442
GO:0070670	ISO	LOC107378442
GO:0070672	ISO	LOC107378442
GO:0071363	ISO	LOC107378442
GO:0097531	ISO	LOC107378442
GO:0005739	ISO	LOC107375332
GO:0008089	ISO	LOC107375332
GO:0016020	ISO	LOC107375332
GO:0016021	ISO	LOC107375332
GO:0005739	ISO	LOC107375332
GO:1904115	ISO	LOC107375332
GO:0005741	ISO	LOC107375332
GO:0005515	ISO	LOC107375332
GO:0031307	ISO	LOC107375332
GO:0008089	ISO	LOC107375332
GO:0071456	ISO	LOC107375332
GO:0019896	ISO	LOC107375332
GO:0071383	ISO	LOC107375332
GO:0006626	ISO	LOC107375332
GO:0008090	ISO	LOC107375332
GO:0097211	ISO	LOC107375332
GO:0031307	ISO	LOC107375332
GO:0010822	ISO	LOC107375332
GO:0007517	ISO	fhl1
GO:0005634	ISO	fhl1
GO:0005634	ISO	fhl1
GO:0005737	ISO	fhl1
GO:0005737	ISO	fhl1
GO:0046872	ISO	fhl1
GO:0005829	ISO	fhl1
GO:0005886	ISO	fhl1
GO:0005925	ISO	fhl1
GO:0005829	ISO	fhl1
GO:0005515	ISO	fhl1
GO:0007275	ISO	fhl1
GO:0030154	ISO	fhl1
GO:0007517	ISO	fhl1
GO:0003674	ISO	fhl1
GO:0044325	ISO	fhl1
GO:0030308	ISO	fhl1
GO:1901016	ISO	fhl1
GO:0009887	ISO	fhl1
GO:0010972	ISO	fhl1
GO:2000134	ISO	fhl1
GO:0043268	ISO	fhl1
GO:0003254	ISO	fhl1
GO:0005515	ISO	LOC107379883
GO:0007165	ISO	LOC107379883
GO:0004908	ISO	LOC107379883
GO:0016020	ISO	LOC107379883
GO:0016020	ISO	LOC107379883
GO:0016021	ISO	LOC107379883
GO:0016787	ISO	LOC107379883
GO:0005886	ISO	LOC107379883
GO:0005576	ISO	LOC107379883
GO:0006954	ISO	LOC107379883
GO:0002376	ISO	LOC107379883
GO:0045087	ISO	LOC107379883
GO:0005886	ISO	LOC107379883
GO:0070498	ISO	LOC107379883
GO:0051092	ISO	LOC107379883
GO:0005887	ISO	LOC107379883
GO:0006954	ISO	LOC107379883
GO:0006955	ISO	LOC107379883
GO:0050135	ISO	LOC107379883
GO:0061809	ISO	LOC107379883
GO:0019221	ISO	LOC107379883
GO:0065003	ISO	LOC107379883
GO:0051965	ISO	LOC107379883
GO:0038172	ISO	LOC107379883
GO:0004908	ISO	LOC107379883
GO:0005149	ISO	LOC107379883
GO:0019221	ISO	LOC107379883
GO:0002114	ISO	LOC107379883
GO:0032736	ISO	LOC107379883
GO:0032754	ISO	LOC107379883
GO:0038172	ISO	LOC107379883
GO:0042094	ISO	LOC107379883
GO:0051092	ISO	LOC107379883
GO:0051965	ISO	LOC107379883
GO:0072602	ISO	LOC107379883
GO:0099151	ISO	LOC107379883
GO:0099545	ISO	LOC107379883
GO:0099560	ISO	LOC107379883
GO:1905606	ISO	LOC107379883
GO:2000778	ISO	LOC107379883
